difficulty,total_hours,enrolled,rating,institution
intermediate,11.0,2470.0,4.8,Saint Petersburg State University
intermediate,11.0,0.0,4.7,Instituto Tecnológico de Aeronáutica
beginner,1.5,0.0,4.7,Coursera
beginner,1.5,0.0,4.7,Coursera
beginner,25.0,17767.0,4.9,Peking University
intermediate,1.5,0.0,4.7,Coursera
beginner,2.0,3673.0,4.7,Coursera
beginner,1.25,0.0,4.7,Coursera
beginner,2.0,12577.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,60.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
intermediate,7.0,9659.0,4.2,Instituto Tecnológico de Aeronáutica
beginner,9.0,2485.0,4.8,Universidad Austral
beginner,22.0,19749.0,4.8,"University of California, Irvine"
beginner,1.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,11.0,17995.0,4.1,École Polytechnique
beginner,16.0,27979.0,4.5,University of Illinois at Urbana-Champaign
beginner,1.0,13315.0,4.7,Coursera
intermediate,20.0,2451.0,3.7,Universidad Nacional Autónoma de México
beginner,17.0,128479.0,4.8,Universitat Autònoma de Barcelona
beginner,12.0,31710.0,4.8,Northwestern University
advanced,2.0,0.0,4.7,Coursera
beginner,17.0,25427.0,4.3,University of Illinois at Urbana-Champaign
beginner,14.0,15167.0,4.7,Universidade de São Paulo
intermediate,2.0,2091.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,0.0,0.0,4.7,Coursera
advanced,13.0,51044.0,3.8,HSE University
beginner,21.0,8202.0,3.0,Universidad Austral
beginner,1.25,0.0,4.7,Coursera
beginner,2.0,13261.0,4.7,Coursera
beginner,0.0,2958.0,4.7,Coursera
intermediate,25.0,5794.0,4.4,University of Illinois at Urbana-Champaign
beginner,5.0,13442.0,4.6,"University of California, Irvine"
beginner,1.0,0.0,4.7,Coursera
beginner,50.0,1706.0,4.7,Coursera
beginner,12.0,11953.0,4.7,Universitat Autònoma de Barcelona
advanced,5.0,1782.0,4.3,Novosibirsk State University 
beginner,8.0,11314.0,4.8,Northwestern University
beginner,13.0,3748.0,4.8,"University of California, Davis"
beginner,2.0,0.0,4.7,Coursera
intermediate,2.0,2932.0,4.7,Coursera
advanced,31.0,6915.0,4.7,University of Colorado Boulder
intermediate,61.0,57722.0,4.8,Universidad de Chile
intermediate,90.0,2399.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,8.0,26419.0,4.4,Yonsei University
intermediate,24.0,29529.0,4.4,Universidad Nacional Autónoma de México
beginner,11.0,5592.0,4.6,University of Illinois at Urbana-Champaign
beginner,15.0,0.0,4.7,University of Michigan
beginner,1.5,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
intermediate,8.0,13252.0,4.5,University of Colorado System
intermediate,55.0,6415.0,4.7,Coursera
beginner,8.0,27331.0,4.7,Universitat Autònoma de Barcelona
beginner,88.0,87735.0,4.8,Princeton University
beginner,10.0,14731.0,4.7,Universidad Nacional Autónoma de México
intermediate,22.0,32994.0,4.8,"University of California, Irvine"
beginner,12.0,19306.0,4.8,University of Virginia
intermediate,2.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
intermediate,1.0,4476.0,4.7,Coursera
beginner,23.0,18234.0,4.6,Universidad Nacional Autónoma de México
intermediate,14.0,2131.0,4.8,IBM
beginner,2.0,0.0,4.7,Coursera
beginner,11.0,200508.0,4.8,Universidad Nacional Autónoma de México
beginner,14.0,6069.0,4.0,University of Illinois at Urbana-Champaign
beginner,1.0,0.0,4.7,Coursera
beginner,45.0,2713.0,4.7,Coursera
intermediate,40.0,30634.0,4.4,Universidad de Chile
beginner,10.0,3659.0,4.6,"University of California, Irvine"
beginner,11.0,19098.0,4.6,University of Rochester
intermediate,20.0,60670.0,4.7,Princeton University
beginner,9.0,4982.0,4.6,Universitat Autònoma de Barcelona
beginner,2.0,0.0,4.7,Coursera
intermediate,2.0,2001.0,4.7,Coursera
intermediate,1.5,6654.0,4.7,Coursera
beginner,120.0,1969.0,4.7,Coursera
intermediate,7.0,13876.0,4.7,University of Pennsylvania
beginner,2.0,0.0,4.7,Coursera
beginner,15.0,70185.0,4.8,
beginner,20.0,56785.0,4.3,University of Washington
beginner,22.0,29124.0,4.4,Universidad de los Andes
beginner,10.0,136504.0,4.8,Universitat Autònoma de Barcelona
beginner,2.0,0.0,4.7,Coursera
intermediate,1.0,0.0,4.7,Coursera
beginner,19.0,11470.0,4.4,University of Illinois at Urbana-Champaign
beginner,10.0,2538.0,4.5,West Virginia University
beginner,2.0,39242.0,4.7,Stanford University
beginner,1.0,0.0,4.7,Coursera
beginner,1.5,0.0,4.7,Coursera
beginner,2.0,3725.0,4.7,Coursera
beginner,22.0,18845.0,4.8,
beginner,20.0,90818.0,4.6,Universitat Autònoma de Barcelona
intermediate,16.0,6624.0,3.7,"University of California, Davis"
advanced,50.0,149009.0,4.8,Princeton University
beginner,1.5,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,13.0,10191.0,4.2,Universidad de los Andes
beginner,8.0,0.0,4.7,Pontificia Universidad Católica de Chile
beginner,12.0,205728.0,4.6,University of Pennsylvania
intermediate,1.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,1.5,5998.0,4.7,Coursera
intermediate,1.0,4134.0,4.7,Coursera
beginner,23.0,302735.0,4.8,Stanford University
beginner,8.0,2806.0,4.3,University of Colorado Boulder
beginner,10.0,8670.0,4.8,University of Colorado Boulder
beginner,14.0,0.0,4.7,Saint Petersburg State University
intermediate,2.0,0.0,4.7,Coursera
intermediate,0.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,8.0,51041.0,4.6,University of Virginia
beginner,9.0,5464.0,4.6,Universitat Autònoma de Barcelona
intermediate,12.0,0.0,4.9,
intermediate,9.0,1518.0,4.9,Pontificia Universidad Católica de Chile
beginner,10.0,4396.0,4.5,University of Pennsylvania
beginner,19.0,35738.0,4.4,University of New Mexico
intermediate,24.0,3469.0,4.8,DeepLearning.AI
beginner,18.0,55151.0,4.7,University of Pennsylvania
beginner,22.0,15435.0,4.7,University of California San Diego
beginner,18.0,49197.0,4.6,"University of Maryland, College Park"
beginner,2.0,0.0,4.7,Coursera
intermediate,1.5,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,6.0,1553.0,4.7,Pontificia Universidad Católica de Chile
beginner,17.0,26923.0,4.8,Emory University
beginner,21.0,2542.0,3.7,Macquarie University
beginner,1.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,17.0,59947.0,4.7,Vanderbilt University
beginner,23.0,5079.0,3.8,Universidad Austral
beginner,7.0,35701.0,4.6,University of Pennsylvania
intermediate,11.0,4046.0,4.6,Pontificia Universidad Católica de Chile
beginner,2.0,0.0,4.7,Coursera
beginner,1.5,0.0,4.7,Coursera
beginner,4.0,51372.0,4.4,"University of California, Irvine"
beginner,14.0,2054.0,4.8,(ISC)²
beginner,8.0,48349.0,4.7,Northwestern University
beginner,16.0,0.0,4.7,University of California San Diego
beginner,16.0,18057.0,4.6,Università Bocconi
beginner,1.5,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,1.0,1530.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,12.0,71914.0,4.4,Wesleyan University
beginner,15.0,14057.0,4.8,Universidad Nacional Autónoma de México
intermediate,18.0,3597.0,4.9,Macquarie University
intermediate,1.0,0.0,4.7,Coursera
intermediate,9.0,4913.0,4.4,University of Colorado System
beginner,1.5,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,6.0,12793.0,4.6,Northwestern University
beginner,11.0,1767.0,4.9,University of California San Diego
beginner,5.0,3159.0,4.7,"University of California, Irvine"
beginner,11.0,16236.0,4.8,University of London
beginner,2.0,0.0,4.7,Coursera
intermediate,2.0,12569.0,4.7,Coursera
intermediate,6.0,0.0,4.7,
beginner,18.0,5156.0,4.7,University of Michigan
beginner,19.0,16982.0,4.8,Berklee College of Music
beginner,13.0,126234.0,4.8,Universidad Nacional Autónoma de México
beginner,10.0,15685.0,4.4,Indian School of Business
beginner,10.0,8908.0,4.7,IBM
beginner,2.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
intermediate,31.0,7189.0,4.8,DeepLearning.AI
beginner,4.0,16704.0,4.6,University of Pennsylvania
beginner,12.0,0.0,4.7,University of California San Diego
beginner,1.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,5.0,9383.0,4.5,Northwestern University
beginner,10.0,30164.0,4.6,University of Illinois at Urbana-Champaign
intermediate,1.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,8.0,4832.0,4.8,Universidad Nacional Autónoma de México
beginner,15.0,0.0,4.7,HSE University
beginner,25.0,176516.0,4.7,Duke University
intermediate,2.0,0.0,4.7,Coursera
intermediate,60.0,0.0,4.7,Coursera
beginner,1.5,3181.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
intermediate,1.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,12.0,0.0,4.7,University of California San Diego
beginner,11.0,0.0,4.6,University of Pennsylvania
beginner,5.0,10312.0,4.6,Northwestern University
beginner,1.5,3177.0,4.7,Coursera
beginner,1.0,3678.0,4.7,Coursera
beginner,1.5,1976.0,4.7,Coursera
beginner,11.0,14606.0,4.7,The University of Melbourne
beginner,16.0,0.0,4.7,IBM
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,45.0,13982.0,4.6,University of Colorado System
beginner,46.0,51964.0,4.6,Tecnológico de Monterrey
beginner,2.0,2551.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,22.0,8044.0,4.8,Universidad Nacional Autónoma de México
beginner,5.0,8245.0,4.6,University of Pennsylvania
beginner,0.0,0.0,4.7,Coursera
intermediate,1.5,1541.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,9.0,0.0,4.7,University of California San Diego
beginner,6.0,28856.0,4.6,Northwestern University
beginner,20.0,27031.0,4.8,University of Illinois at Urbana-Champaign
intermediate,2.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,1.5,0.0,4.7,Coursera
intermediate,18.0,18480.0,4.6,University at Buffalo
intermediate,2.0,0.0,4.7,Coursera
beginner,6.0,21735.0,4.3,Novosibirsk State University 
beginner,21.0,10370.0,4.6,University of Michigan
beginner,22.0,0.0,4.7,
beginner,15.0,2617.0,4.6,Erasmus University Rotterdam
beginner,13.0,0.0,4.7,CertNexus
beginner,2.0,1563.0,4.7,Coursera
intermediate,1.0,0.0,4.7,Coursera
beginner,11.0,0.0,4.7,University of California San Diego
beginner,11.0,0.0,4.7,University of Michigan
advanced,27.0,2145.0,4.3,Erasmus University Rotterdam
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
intermediate,2.0,1769.0,4.7,Northwestern University
beginner,25.0,29488.0,4.7,University of Illinois at Urbana-Champaign
intermediate,19.0,0.0,4.7,IBM
beginner,1.5,0.0,4.7,Coursera
beginner,2.0,4914.0,4.7,Coursera
beginner,5.0,2530.0,4.5,Google Cloud
beginner,15.0,99796.0,4.5,University of Illinois at Urbana-Champaign
intermediate,16.0,50482.0,4.7,University of Michigan
beginner,12.0,16162.0,4.7,University System of Georgia
beginner,18.0,9531.0,3.8,"University of Maryland, College Park"
intermediate,2.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
intermediate,2.0,7845.0,4.7,Coursera
beginner,8.0,0.0,4.7,"University of California, Davis"
beginner,1.5,0.0,4.7,Coursera
beginner,8.0,7302.0,4.8,University of Michigan
beginner,11.0,6995.0,4.7,"University of California, Davis"
beginner,26.0,29083.0,4.9,Universidad de los Andes
intermediate,8.0,0.0,4.7,IESE Business School
beginner,1.0,0.0,4.7,Coursera
advanced,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,35.0,187965.0,4.8,Universiteit Leiden
beginner,11.0,7750.0,3.6,University of California San Diego
intermediate,2.0,0.0,4.7,Coursera
beginner,2.0,9535.0,4.7,Coursera
intermediate,42.0,79956.0,4.8,University of California San Diego
intermediate,11.0,66084.0,4.6,University System of Georgia
intermediate,2.0,2040.0,4.7,Coursera
intermediate,14.0,0.0,4.7,University of Colorado Boulder
intermediate,14.0,1694.0,4.7,"University of California, Davis"
beginner,18.0,40519.0,4.7,Google
beginner,11.0,10921.0,4.6,
beginner,26.0,35849.0,4.8,The University of Sydney
beginner,2.0,0.0,4.7,Coursera
beginner,37.0,3358.0,4.8,Saint Petersburg State University
beginner,13.0,69179.0,4.8,IESE Business School
intermediate,1.0,0.0,4.7,Coursera
beginner,19.0,174449.0,4.7,IBM
intermediate,18.0,0.0,4.7,University of Illinois at Urbana-Champaign
intermediate,22.0,11777.0,4.7,University of Colorado System
beginner,14.0,32619.0,4.5,University System of Georgia
beginner,1.0,0.0,4.7,Coursera
intermediate,1.0,2314.0,4.7,Coursera
beginner,2.0,4373.0,4.7,Coursera
intermediate,15.0,2667.0,4.8,Michigan State University
beginner,17.0,12724.0,4.8,IE Business School
beginner,17.0,0.0,4.7,University of Michigan
beginner,2.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,1.5,0.0,4.7,Coursera
beginner,26.0,82359.0,4.6,University of Washington
intermediate,25.0,10052.0,4.8,University of Illinois at Urbana-Champaign
beginner,16.0,2972.0,4.2,The University of Melbourne
beginner,1.0,0.0,4.7,Coursera
beginner,11.0,38394.0,4.8,University of Amsterdam
intermediate,36.0,143931.0,4.6,University of Colorado System
intermediate,25.0,2444.0,4.7,
intermediate,2.0,0.0,4.7,Coursera
beginner,24.0,159282.0,4.3,University System of Georgia
beginner,18.0,6625.0,4.8,University of New Mexico
beginner,2.0,0.0,4.7,Coursera
beginner,1.5,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,University of Minnesota
intermediate,19.0,3703.0,3.8,Saint Petersburg State University
intermediate,2.0,1654.0,4.7,Coursera
beginner,2.0,2778.0,4.7,Coursera
intermediate,1.0,0.0,4.7,Coursera
intermediate,23.0,22236.0,4.8,University of Illinois at Urbana-Champaign
beginner,2.0,0.0,4.7,Coursera
intermediate,0.0,2249.0,4.7,Coursera
intermediate,27.0,2374.0,4.7,
beginner,1.0,0.0,4.7,Coursera
beginner,1.5,0.0,4.7,Coursera
beginner,15.0,42877.0,4.6,IBM
beginner,14.0,5975.0,4.8,University of New Mexico
beginner,50.0,0.0,4.7,Coursera
intermediate,2.0,3068.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
intermediate,35.0,8967.0,4.7,École Polytechnique Fédérale de Lausanne
beginner,22.0,8768.0,4.8,The University of Chicago
intermediate,19.0,11923.0,4.7,HSE University
beginner,2.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
intermediate,11.0,10764.0,4.6,Unity
intermediate,37.0,2808.0,4.7,
advanced,26.0,4683.0,4.8,Autodesk
beginner,70.0,2650.0,4.8,University of Illinois at Urbana-Champaign
beginner,9.0,3711.0,4.6,University of Colorado System
beginner,2.0,0.0,4.7,Coursera
intermediate,1.0,0.0,4.7,Coursera
intermediate,1.0,0.0,4.7,Coursera
beginner,15.0,13075.0,4.6,University of New Mexico
beginner,20.0,5730.0,4.2,Universidad de Chile
intermediate,2.0,1602.0,4.7,Coursera
beginner,50.0,4927.0,4.7,Coursera
beginner,6.0,88607.0,4.4,"University of California, Irvine"
beginner,11.0,12756.0,4.6,ESCP Business School
intermediate,27.0,4031.0,4.7,Moscow Institute of Physics and Technology
intermediate,19.0,16703.0,4.5,Rice University
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,66.0,6582.0,4.3,University of Illinois at Urbana-Champaign
beginner,1.0,0.0,4.7,Coursera
beginner,14.0,2653.0,4.6,University of New Mexico
beginner,9.0,4694.0,4.7,University of Colorado System
intermediate,26.0,10472.0,4.7,
beginner,14.0,32319.0,4.7,Berklee College of Music
beginner,1.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,8.0,112587.0,4.8,University of Toronto
intermediate,27.0,5508.0,4.8,Universidad de los Andes
beginner,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
intermediate,1.0,0.0,4.7,Coursera
intermediate,9.0,12280.0,4.6,"University of California, Irvine"
beginner,12.0,16881.0,4.6,Duke University
intermediate,7.0,0.0,4.9,Google Cloud
beginner,2.0,0.0,4.7,Coursera
beginner,10.0,0.0,4.7,University System of Georgia
beginner,25.0,169305.0,4.7,IBM
intermediate,25.0,178852.0,4.6,University of California San Diego
advanced,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,14.0,0.0,4.7,University of Pennsylvania
beginner,26.0,34419.0,4.8,Universidade de São Paulo
beginner,27.0,23568.0,4.8,The University of Sydney
intermediate,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
intermediate,9.0,0.0,4.9,Google Cloud
beginner,14.0,13949.0,4.8,Duke University
intermediate,18.0,0.0,4.7,Universidad de los Andes
beginner,2.0,0.0,4.7,Coursera
beginner,9.0,135806.0,4.6,
beginner,1.0,1969.0,4.7,Coursera
beginner,11.0,0.0,4.5,University at Buffalo
intermediate,17.0,13303.0,4.6,The University of Edinburgh
beginner,11.0,0.0,4.7,Google Cloud
beginner,16.0,29418.0,4.6,IBM
beginner,19.0,3182.0,4.7,Macquarie University
intermediate,2.0,7195.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,10936.0,4.7,Coursera
intermediate,1.5,5777.0,4.7,Coursera
intermediate,8.0,15290.0,4.7,Emory University
intermediate,8.0,8691.0,5.0,Universidade de São Paulo
beginner,2.0,0.0,4.7,Coursera
beginner,19.0,34335.0,4.6,Tecnológico de Monterrey
intermediate,9.0,0.0,4.8,Google Cloud
beginner,10.0,9496.0,4.8,Berklee College of Music
beginner,2.0,0.0,4.7,Coursera
intermediate,24.0,21912.0,4.8,The University of Sydney
beginner,16.0,7006.0,4.8,IBM
beginner,7.0,44697.0,4.4,
beginner,11.0,3557.0,4.7,University of Colorado System
beginner,11.0,14015.0,4.6,Google Cloud
intermediate,1.5,0.0,4.7,Coursera
beginner,2.0,24224.0,4.7,Coursera
advanced,1.0,2133.0,4.7,Coursera
intermediate,17.0,0.0,4.7,University of Glasgow 
beginner,18.0,66700.0,4.4,The Pennsylvania State University
intermediate,2.0,0.0,4.7,Coursera
beginner,8.0,15160.0,3.6,University of Washington
beginner,14.0,11803.0,4.6,Universidad Austral
beginner,12.0,7807.0,4.7,Universidad Austral
beginner,13.0,4990.0,4.8,University of Pennsylvania
beginner,12.0,326205.0,4.7,Universidad Nacional Autónoma de México
beginner,1.5,0.0,4.7,Coursera
beginner,12.0,9379.0,4.8,SAS
beginner,7.0,5974.0,4.2,EIT Digital 
beginner,1.0,0.0,4.7,Coursera
beginner,22.0,5911.0,3.6,HSE University
intermediate,4.0,7085.0,4.1,"University of Maryland, College Park"
intermediate,2.0,0.0,4.7,Coursera
intermediate,2.0,2353.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,20.0,10372.0,4.7,University of Illinois at Urbana-Champaign
beginner,12.0,1538.0,4.9,Berklee College of Music
intermediate,19.0,3066.0,4.7,Yale University
beginner,10.0,0.0,4.7,IBM
intermediate,1.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,1.5,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,8.0,11528.0,4.7,University of Michigan
beginner,11.0,2397.0,4.8,
beginner,6.0,2175.0,4.1,University of Washington
beginner,7.0,8404.0,4.6,EIT Digital 
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,3088.0,4.7,Coursera
intermediate,1.5,3858.0,4.7,Coursera
beginner,8.0,8829.0,4.7,The University of Sydney
